YEAR,ID,X,Y,Z
09,1338,128.258,93.002,41.7
09,1339,128.309,93.064,41.723
09,1340,128.252,92.886,41.691
09,1341,129.324,92.765,41.727
09,1342,128.301,93.945,41.704
09,1343,128.325,94,41.718
09,1344,128.287,94.022,41.7
09,1345,128.053,93.705,41.696
09,1346,126.455,94.298,41.689
09,1347,128.798,90.355,41.774
09,1348,127.96,92.788,41.707
09,1349,129.076,92.959,41.74
09,1350,129.621,90.921,41.757
09,1351,129.694,91.056,41.723
09,1352,129.622,91.103,41.732
09,1353,129.884,91.137,41.736
09,1354,129.983,91.062,41.749
09,1355,128.877,90.548,41.74
09,1356,129.697,92.015,41.708
09,1357,127.88,91.682,41.688
09,1358,128.069,92.794,41.705
09,1359,128.061,92.781,41.709
09,1360,128.002,92.813,41.698
09,1361,128.051,92.905,41.694
09,1362,128.223,92.956,41.683
09,1363,128.122,93.048,41.695
09,1364,127.993,92.74,41.67
09,1365,128.392,93.367,41.691
09,1366,126.495,94.324,41.656
09,1367,129.195,92.744,41.719
09,1368,129.145,92.938,41.706
09,1369,129.213,90.483,41.764
09,1370,129.959,91.072,41.737
09,1371,130.076,91.068,41.738
09,1372,130.358,90.887,41.804
09,1373,130.189,90.807,41.862
09,1374,130.252,90.866,41.803
09,1375,129.394,90.529,41.783
09,1376,129.145,90.509,41.736
09,1377,127.997,92.755,41.659
09,1378,128.429,92.484,41.71
09,1379,128.62,92.866,41.722
09,1380,129.387,90.412,41.83
09,1381,129.114,91.897,41.742
09,1382,128.862,91.896,41.699
09,1383,129.081,92.188,41.694
09,1384,128.703,93.217,41.669
09,1385,128.169,93.032,41.679
09,1386,128.369,92.773,41.688
09,1387,129.172,92.723,41.675
09,1388,130.186,90.649,41.785
09,1389,130.164,90.671,41.775
09,1390,130.353,90.742,41.79
09,1391,130.442,90.669,41.794
09,1392,130.134,90.731,41.784
09,1393,130.333,90.665,41.814
09,1394,130.276,90.592,41.829
09,1395,130.341,90.596,41.804
09,1396,130.225,90.752,41.807
09,1397,129.327,90.473,41.753
09,1398,129.284,90.524,41.739
09,1399,129.135,91.741,41.763
09,1400,129.103,91.752,41.742
09,1401,128.914,91.81,41.713
09,1402,126.777,94.664,41.726
09,1403,128.332,93.11,41.698
09,1404,128.799,93.049,41.719
09,1405,129.239,90.508,41.723
09,1406,129.319,90.508,41.76
09,1407,129.338,90.527,41.762
09,1408,126.3,93.177,41.61
09,1409,126.364,93.192,41.634
09,1410,126.37,93.149,41.614
09,1411,126.451,92.967,41.61
09,1412,126.379,92.848,41.647
09,1413,126.294,92.99,41.569
09,1414,129.773,93.793,41.703
09,1415,129.062,91.618,41.745
09,1416,129.16,91.687,41.745
09,1417,129.127,91.507,41.749
09,1418,126.241,93.32,41.627
09,1419,126.285,93.323,41.625
09,1420,126.274,93.351,41.626
09,1421,126.267,93.377,41.64
09,1422,126.241,93.431,41.655
09,1423,126.746,94.65,41.701
09,1424,130.47,90.626,41.784
09,1425,130.418,90.599,41.783
09,1426,130.357,90.629,41.777
09,1427,130.41,90.68,41.772
09,1428,130.191,90.6,41.814
09,1429,130.126,90.618,41.774
09,1430,128.999,91.198,41.79
09,1431,130.773,93.64,41.735
09,1432,126.138,93.498,41.651
09,1433,126.15,93.432,41.637
09,1434,126.216,93.626,41.639
09,1435,126.193,93.638,41.659
09,1436,126.238,93.434,41.632
09,1437,129.061,91.736,41.712
09,1438,129.205,91.7,41.74
09,1439,129.304,91.48,41.755
09,1440,129.034,91.498,41.711
09,1441,126.194,92.717,41.563
09,1442,126.466,92.959,41.607
09,1443,126.372,93.19,41.608
09,1444,126.324,93.2,41.617
09,1445,126.275,93.174,41.597
09,1446,126.364,92.797,41.555
09,1447,130.487,90.49,41.842
09,1448,130.515,90.536,41.816
09,1449,130.471,90.524,41.829
09,1450,130.461,90.542,41.741
09,1451,130.435,90.667,41.742
09,1452,130.284,90.534,41.79
09,1453,130.231,90.572,41.786
09,1454,130.156,90.583,41.784
09,1455,129.355,90.901,41.78
09,1456,126.142,93.484,41.631
09,1457,126.145,93.595,41.613
09,1458,126.176,93.45,41.622
09,1459,126.121,93.431,41.611
09,1460,126.172,93.387,41.608
09,1461,129.189,90.963,41.764
09,1462,129.285,91.526,41.753
09,1463,130.497,90.456,41.803
09,1464,130.434,90.334,41.853
09,1465,130.386,90.306,41.857
09,1466,130.269,90.408,41.829
09,1467,130.158,90.5,41.803
09,1468,130.127,90.576,41.779
09,1469,130.271,90.432,41.801
09,1470,129.582,93.224,41.714
09,1471,126.271,93.125,41.551
09,1472,126.338,93.125,41.565
09,1473,126.21,93.023,41.558
09,1474,126.476,92.844,41.54
09,1475,126.498,93.313,41.655
09,1476,126.496,93.428,41.661
09,1477,126.465,93.507,41.667
09,1478,126.42,93.451,41.659
09,1479,126.387,93.352,41.648
09,1480,126.453,94.681,41.707
09,1481,129.324,91.558,41.74
09,1482,129.645,91.413,41.755
09,1483,129.549,91.28,41.778
09,1484,129.435,91.327,41.787
09,1485,129.098,91.033,41.745
09,1486,130.18,93.646,41.735
09,1487,126.361,93.438,41.649
09,1488,126.477,93.571,41.647
09,1489,126.906,95.118,41.769
09,1490,130.404,90.265,41.858
09,1491,130.412,90.322,41.829
09,1492,130.423,90.327,41.845
09,1493,130.437,90.348,41.831
09,1494,129.902,90.291,42.096
09,1495,126.294,93.566,41.633
09,1496,126.211,93.522,41.6
09,1497,126.33,93.485,41.642
09,1498,126.319,93.408,41.624
09,1499,126.308,93.671,41.609
09,1500,129.19,93.569,41.71
09,1501,129.12,91.007,41.721
09,1502,129.495,90.619,41.78
09,1503,126.689,92.722,41.647
09,1504,126.656,92.902,41.561
09,1505,126.596,92.72,41.593
09,1506,126.814,92.748,41.565
09,1507,129.304,90.943,41.729
09,1508,129.44,91.269,41.745
09,1509,129.541,91.357,41.756
09,1510,129.297,91.539,41.744
09,1511,130.146,92.937,41.731
09,1512,127.847,92.367,41.688
09,1513,129.446,90.666,41.763
09,1514,129.634,90.605,41.807
09,1515,129.987,92.677,41.794
09,1516,130.105,92.752,41.754
09,1517,126.441,93.555,41.641
09,1518,126.351,93.57,41.615
09,1519,126.255,93.55,41.6
09,1520,126.265,93.514,41.614
09,1521,126.777,92.78,41.531
09,1522,126.766,92.967,41.539
09,1523,126.774,93.014,41.554
09,1524,126.269,93.503,41.601
09,1525,126.244,93.466,41.602
09,1526,126.279,93.465,41.597
09,1527,126.194,93.459,41.613
09,1528,126.276,93.399,41.605
09,1529,126.265,93.387,41.613
09,1530,129.532,90.783,41.752
09,1531,130.092,90.194,42.062
09,1532,130.075,90.186,42.011
09,1533,129.84,90.164,42.122
09,1534,130.067,90.19,42.222
09,1535,130.217,90.187,41.939
09,1536,126.294,93.529,41.57
09,1537,126.269,93.538,41.581
09,1538,126.299,93.449,41.585
09,1539,126.343,93.324,41.6
09,1540,126.316,93.285,41.6
09,1541,126.217,93.411,41.574
09,1542,127.741,92.419,41.612
09,1543,129.142,90.985,41.687
09,1544,129.225,91.067,41.713
09,1545,129.644,91.066,41.709
09,1546,129.573,91.023,41.7
09,1547,127.112,93.592,41.579
09,1548,127.037,93.529,41.582
09,1549,126.494,95.027,41.692
09,1550,126.907,93.341,41.601
09,1551,126.747,93.427,41.614
09,1552,126.329,93.429,41.591
09,1553,127.941,92.048,41.715
09,1554,128.006,92.034,41.703
09,1555,130.081,90.447,41.825
09,1556,130.255,90.345,41.836
09,1557,130.318,90.569,41.774
09,1558,130.312,90.498,41.795
09,1559,130.437,90.481,41.752
09,1560,130.415,90.296,41.769
09,1561,130.43,90.301,41.798
09,1562,130.459,90.383,41.784
09,1563,130.495,90.433,41.797
09,1564,130.46,90.387,41.787
09,1565,130.517,90.534,41.767
09,1566,130.41,90.419,41.756
09,1567,127.596,91.928,41.613
09,1568,127.676,92.042,41.661
09,1569,127.625,92.808,41.617
09,1570,127.864,92.025,41.698
09,1571,128.032,92.046,41.689
09,1572,128.079,92.19,41.717
09,1573,128.102,92.087,41.699
09,1574,126.47,93.403,41.583
09,1575,126.532,93.484,41.591
09,1576,126.57,93.341,41.557
09,1577,126.659,93.378,41.582
09,1578,126.529,93.578,41.595
09,1579,127.307,93.525,41.6
09,1580,126.443,95.121,41.69
09,1581,127.565,93.977,41.603
09,1582,126.459,93.71,41.575
09,1583,127.974,92.015,41.664
09,1584,127.975,91.979,41.671
09,1585,128.014,91.984,41.669
09,1586,129.703,90.87,41.759
09,1587,129.825,90.515,41.793
09,1588,129.939,90.332,41.827
09,1589,129.959,90.326,41.82
09,1590,130.095,90.351,41.8
09,1591,129.764,90.598,41.782
09,1592,127.952,91.737,41.67
09,1593,128.003,91.65,41.694
09,1594,128.029,92.101,41.651
09,1595,127.696,93.131,41.613
09,1596,127.903,93.229,41.675
09,1597,127.252,92.479,41.609
09,1598,127.51,91.661,41.614
09,1599,127.64,91.503,41.639
09,1600,127.277,91.975,41.613
09,1601,130.429,90.331,41.788
09,1602,129.803,90.295,41.831
09,1603,129.728,90.379,41.803
09,1604,129.881,90.522,41.796
09,1605,129.896,90.752,41.838
09,1606,129.908,90.585,41.801
09,1607,129.825,90.676,41.778
09,1608,129.888,90.684,41.808
09,1609,129.724,90.491,41.729
09,1610,126.65,94.028,41.529
09,1611,127.864,93.727,41.645
09,1613,127.91,91.115,41.697
09,1614,128.191,91.203,41.683
09,1614,127.769,91.184,41.707
09,1615,128.01,91.243,41.694
09,1617,127.872,91.769,41.676
09,1618,127.976,91.713,41.677
09,1619,127.891,91.766,41.671
09,1620,128.002,91.768,41.664
09,1621,127.885,91.858,41.656
09,1622,127.026,92.689,41.563
09,1623,127.055,92.639,41.562
09,1624,127.154,92.723,41.566
09,1625,126.72,93.281,41.574
09,1626,126.709,93.331,41.566
09,1627,126.69,93.32,41.58
09,1628,126.639,93.302,41.577
09,1629,126.808,93.743,41.603
09,1630,127.897,93.764,41.603
09,1631,127.778,93.353,41.673
09,1632,127.875,91.791,41.661
09,1633,129.756,90.956,41.757
09,1634,129.911,90.7,41.77
09,1635,130.109,90.574,41.774
09,1636,129.899,90.476,41.798
09,1637,129.852,90.549,41.761
09,1638,129.892,90.619,41.857
09,1639,129.931,90.44,41.78
09,1640,129.77,90.455,41.763
09,1641,129.725,90.49,41.747
09,1642,129.913,90.362,41.785
09,1643,129.954,90.613,41.752
09,1644,129.823,90.602,41.765
09,1645,128.001,93.855,41.635
09,1646,128.001,92.765,41.678
09,1647,128.006,92.391,41.635
09,1648,128.082,92.251,41.658
09,1650,126.354,93.234,41.584
09,1651,126.782,93.149,41.551
09,1652,127.728,91.813,41.651
09,1653,127.895,91.71,41.667
09,1654,127.923,91.862,41.655
09,1655,127.237,91.685,41.622
09,1656,127.133,92.102,41.615
09,1657,127.866,91.852,41.65
09,1658,128.153,91.82,41.698
09,1659,128.021,91.146,41.641
09,1660,128.101,91.002,41.654
09,1661,128.16,91.134,41.648
09,1662,128.282,91.174,41.643
09,1663,128.257,90.899,41.675
09,1664,128.34,91.1,41.676
09,1665,128.47,90.987,41.684
09,1666,127.663,94.334,41.668
09,1667,129.973,91.894,41.751
09,1668,128.161,92.435,41.658
09,1669,128.329,92.398,41.712
09,1670,128.404,92.266,41.689
09,1671,128.414,92.195,41.681
09,1672,128.316,92.197,41.656
09,1673,128.057,91.997,41.628
09,1674,129.524,91.499,41.722
09,1675,128.157,92.524,41.612
09,1676,128.317,92.373,41.708
09,1677,128.003,91.88,41.648
09,1678,130.526,90.616,41.759
09,1679,130.491,90.23,41.813
09,1680,130.486,90.426,41.747
09,1681,128.285,92.312,41.667
09,1682,128.275,90.834,41.666
09,1683,128.495,91.147,41.689
09,1684,128.67,91.173,41.697
09,1685,128.346,91.193,41.691
09,1686,126.457,94.365,41.597
09,1687,126.315,92.265,41.663
09,1688,128.766,90.495,41.697
09,1689,128.857,90.413,41.693
09,1690,128.989,90.641,41.658
09,1691,128.906,90.683,41.68
09,1692,128.786,90.78,41.684
09,1693,128.912,90.605,41.686
09,1694,127.41,94.309,41.683
09,1695,130.529,91.754,41.812
09,1696,130.533,90.233,41.789
09,1697,128.141,91.1,41.631
09,1698,128.153,91.008,41.639
09,1699,128.328,90.84,41.674
09,1700,128.026,91.476,41.705
09,1701,125.392,91.964,41.68
09,1702,128.576,91.845,41.68
09,1703,128.552,91.912,41.666
09,1704,128.366,92.4,41.696
09,1705,128.283,92.719,41.679
09,1706,128.181,92.7,41.672
09,1707,128.217,92.791,41.685
09,1708,128.184,92.739,41.689
09,1709,128.022,92.766,41.661
09,1710,127.913,92.972,41.688
09,1711,127.97,93.019,41.688
09,1713,130.233,90.53,41.734
09,1714,130.294,90.425,41.786
09,1715,130.287,90.475,41.765
09,1716,130.26,90.352,41.767
09,1717,130.147,90.404,41.77
09,1718,130.099,90.501,41.764
09,1719,127.551,94.236,41.583
09,1720,128.382,91.779,41.698
09,1721,128.426,91.779,41.709
09,1722,128.071,92.785,41.684
09,1723,128.15,91.687,41.681
09,1724,128.273,91.669,41.688
09,1725,130.009,91.789,41.744
09,1726,128.043,92.244,41.632
09,1727,128.245,92.498,41.623
09,1729,127.948,92.946,41.667
09,1730,128.285,91.643,41.674
09,1731,128.28,91.59,41.679
09,1732,128.326,91.622,41.677
09,1733,128.051,92.106,41.617
09,1734,126.869,94.663,41.624
09,1735,128.369,90.934,41.648
09,1736,128.289,90.867,41.663
09,1737,130.511,91.263,41.752
09,1738,130.235,91.239,41.749
09,1739,127.649,94.448,41.597
09,1740,128.049,93.064,41.673
09,1741,127.935,92.967,41.629
09,1742,127.978,92.945,41.623
09,1742,127.956,93.049,41.693
09,1743,128.335,91.661,41.65
09,1744,130.229,90.483,41.743
09,1745,130.32,90.27,41.747
09,1746,130.146,90.578,41.732
09,1747,128.254,91.58,41.678
09,1748,128.278,91.657,41.677
09,1749,128.175,92.873,41.642
09,1750,127.982,93.165,41.634
09,1751,128.064,92.89,41.633
09,1752,128.395,92.172,41.636
09,1753,128.218,91.147,41.636
09,1754,128.327,90.905,41.636
09,1755,128.38,90.874,41.67
09,1756,128.45,91.737,41.67
09,1757,128.478,91.733,41.674
09,1758,128.526,91.665,41.681
09,1759,128.623,91.695,41.696
09,1760,127.768,94.379,41.605
09,1761,129.523,91.063,41.687
09,1762,129.643,91.092,41.687
09,1763,129.531,91.138,41.703
09,1764,129.478,90.72,41.673
09,1765,129.47,90.556,41.694
09,1766,129.31,90.571,41.655
09,1767,129.289,91.133,41.659
09,1768,127.976,93.194,41.636
09,1769,128.135,93.051,41.646
09,1770,128.172,92.917,41.664
09,1771,128.171,92.878,41.639
09,1772,128.221,92.448,41.61
09,1773,128.271,92.357,41.646
09,1774,128.222,92.255,41.616
09,1775,128.437,91.766,41.677
09,1776,128.742,91.818,41.691
09,1777,128.544,91.855,41.68
09,1778,128.328,90.75,41.652
09,1779,128.438,90.774,41.652
09,1780,128.548,90.727,41.685
09,1781,128.818,91.26,41.691
09,1782,129.109,91.359,41.704
09,1783,129.1,91.422,41.683
09,1784,129.328,91.292,41.726
09,1785,129.905,90.535,41.73
09,1786,130.135,90.353,41.744
09,1787,129.96,90.338,41.758
09,1788,129.927,90.355,41.785
09,1789,129.839,90.259,41.803
09,1790,128.338,92.4,41.802
09,1791,128.336,92.282,41.582
09,1792,128.376,92.235,41.669
09,1793,128.283,93.452,41.63
09,1794,128.922,91.525,41.715
09,1795,129.056,91.425,41.658
09,1796,129.091,91.44,41.655
09,1797,129.047,91.615,41.722
09,1798,129.141,91.513,41.678
09,1799,129.159,91.332,41.703
09,1800,129.23,91.299,41.739
09,1801,129.062,91.429,41.656
09,1802,129.778,90.328,41.776
09,1803,127.804,91.526,41.651
09,1804,128.222,92.896,41.644
09,1805,128.27,92.803,41.631
09,1806,128.033,93.105,41.631
09,1807,126.932,94.483,41.607
09,1808,127.734,91.426,41.642
09,1809,127.863,91.398,41.712
09,1810,127.851,91.48,41.684
09,1811,127.796,91.532,41.673
09,1812,127.858,91.524,41.672
09,1813,127.963,91.475,41.729
09,1814,127.636,92.17,41.675
09,1815,128.792,93.955,41.632
09,1816,128.843,91.569,41.663
09,1817,128.9,91.54,41.676
09,1818,129.413,91.435,41.743
09,1819,129.424,91.278,41.736
09,1820,127.689,91.551,41.632
09,1821,127.733,91.476,41.642
09,1822,127.824,91.499,41.658
09,1823,127.819,91.457,41.649
09,1824,127.875,91.517,41.677
09,1825,128.282,92.898,41.666
09,1826,128.199,93.049,41.61
09,1827,128.64,90.885,41.694
09,1828,128.01,90.972,41.684
09,1829,128.385,92.469,41.646
09,1830,128.334,92.48,41.617
09,1831,128.388,92.212,41.636
09,1832,128.285,92.227,41.614
09,1833,128.271,92.355,41.613
09,1834,127.966,91.367,41.644
09,1835,128.091,91.513,41.693
09,1836,127.837,91.494,41.643
09,1837,129.707,91.135,41.691
09,1838,129.683,90.787,41.687
09,1839,129.83,90.671,41.698
09,1840,129.418,93.153,41.619
09,1841,128.359,92.806,41.686
09,1842,128.453,92.512,41.682
09,1843,126.979,95.021,41.606
09,1844,126.885,94.953,41.587
09,1845,128.41,92.194,41.64
09,1846,128.546,92.379,41.62
09,1847,128.422,92.517,41.629
09,1848,127.923,91.529,41.638
09,1849,127.936,91.591,41.642
09,1850,127.952,91.637,41.648
09,1851,128.373,92.636,41.691
09,1852,128.506,92.503,41.626
09,1853,128.584,92.609,41.667
09,1854,128.752,92.247,41.623
09,1855,128.968,91.434,41.631
09,1856,128.089,91.431,41.653
09,1857,128.097,91.381,41.663
09,1858,128.067,91.329,41.662
09,1859,128.416,91.252,41.673
09,1860,129.6,93.467,41.663
09,1861,126.875,94.259,41.639
09,1862,128.2,91.344,41.639
09,1863,128.216,91.302,41.646
09,1864,128.335,91.405,41.652
09,1865,128.327,91.352,41.651
09,1866,128.418,91.434,41.683
09,1867,128.287,91.731,41.629
09,1868,128.503,92.634,41.587
09,1869,128.45,92.62,41.608
09,1870,130.212,91.178,41.691
09,1871,130.123,91.208,41.715
09,1872,129.896,91.32,41.739
09,1873,130.183,91.325,41.698
09,1875,129.57,91.313,41.69
09,1876,129.651,91.393,41.686
09,1877,129.56,91.398,41.69
09,1878,129.516,91.443,41.697
09,1879,129.385,91.459,41.685
09,1880,129.091,91.798,41.677
09,1881,129.431,91.995,41.623
09,1882,129.393,92.061,41.653
09,1883,129.473,91.404,41.696
09,1884,129.455,91.449,41.671
09,1885,129.353,91.597,41.684
09,1886,129.359,92.01,41.641
09,1887,129.327,92.948,41.622
09,1888,129.207,91.889,41.65
09,1889,129.221,91.624,41.664
09,1890,129.134,91.595,41.65
09,1891,129.074,91.639,41.646
09,1892,129.015,91.733,41.693
09,1893,129.619,91.427,41.688
09,1894,129.509,91.287,41.705
09,1895,129.148,91.482,41.656
09,1896,129.514,91.25,41.69
09,1897,129.531,91.607,41.678
09,1899,128.658,94.017,41.638
09,1900,129.565,92.823,41.649
09,1901,128.29,91.356,41.666
09,1902,128.328,91.304,41.656
09,1903,128.364,91.241,41.657
09,1904,128.168,91.352,41.679
09,1905,128.607,92.657,41.594
09,1906,128.445,92.681,41.636
09,1907,128.33,92.753,41.644
09,1908,128.362,92.756,41.631
09,1909,128.263,92.882,41.656
09,1910,128.266,92.941,41.685
09,1911,126.958,94.914,41.576
09,1912,128.15,91.362,41.633
09,1913,128.22,91.336,41.636
09,1914,128.302,91.365,41.642
09,1915,127.888,90.949,41.649
09,1916,128.449,92.636,41.623
09,1917,128.431,92.684,41.644
09,1918,128.348,92.822,41.673
09,1919,128.25,92.992,41.611
09,1920,126.466,92.817,41.489
09,1921,129.769,92.493,41.675
09,1922,130.048,91.249,41.729
09,1923,128.458,91.689,41.603
09,1924,128.455,92.791,41.63
09,1925,128.488,92.764,41.623
09,1926,128.301,92.891,41.635
09,1927,128.3,91.183,41.657
09,1928,128.48,91.16,41.637
09,1929,128.517,91.221,41.631
09,1930,128.409,91.309,41.643
09,1931,126.835,94.658,41.559
09,1932,129.162,91.51,41.67
09,1933,129.052,91.843,41.677
09,1934,128.877,91.8,41.689
09,1935,128.883,91.735,41.694
09,1936,128.956,91.858,41.661
09,1937,128.208,92.924,41.619
09,1938,128.26,92.839,41.621
09,1939,128.399,92.85,41.615
09,1940,128.445,92.834,41.621
09,1941,128.466,92.805,41.606
09,1942,128.456,91.287,41.641
09,1943,128.57,91.282,41.644
09,1944,128.624,91.429,41.716
09,1945,128.916,91.252,41.724
09,1946,129.877,91.547,41.727
09,1947,130.28,91.338,41.706
09,1948,126.211,93.05,41.553
09,1949,126.243,93.021,41.541
09,1950,126.686,93.056,41.483
09,1951,126.737,93.015,41.525
09,1952,126.644,92.817,41.495
09,1953,128.343,92.9,41.618
09,1954,128.817,91.664,41.701
09,1955,128.886,91.77,41.631
09,1956,128.881,91.777,41.636
09,1957,128.882,91.878,41.646
09,1958,129.001,91.946,41.644
09,1959,128.582,91.23,41.635
09,1960,128.676,91.3,41.654
09,1961,130.06,92.881,41.654
09,1962,128.711,91.309,41.638
09,1963,128.556,91.41,41.682
09,1964,128.487,91.518,41.657
09,1965,128.496,91.515,41.657
09,1966,128.672,91.618,41.675
09,1967,128.69,91.749,41.693
09,1968,128.632,91.806,41.663
09,1969,126.246,92.904,41.489
09,1970,126.68,92.935,41.452
09,1971,126.199,92.871,41.46
09,1972,126.715,92.978,41.46
09,1973,126.747,92.948,41.47
09,1974,126.764,92.911,41.476
09,1975,126.732,93.019,41.461
09,1976,126.654,92.767,41.474
09,1977,129.888,91.53,41.639
09,1978,129.717,91.249,41.649
09,1979,128.734,91.618,41.676
09,1980,128.718,91.656,41.661
09,1981,128.736,91.686,41.679
09,1982,128.634,91.692,41.663
09,1983,126.699,94.227,41.523
09,1984,126.617,94.515,41.505
09,1985,127.803,90.694,41.649
09,1986,126.711,93.132,41.471
09,1987,126.797,93.117,41.466
09,1988,126.73,93.091,41.463
09,1989,126.791,93.069,41.469
09,1990,127.698,90.522,41.688
09,1991,127.683,90.484,41.714
09,1992,127.717,90.464,41.678
09,1993,128.693,91.457,41.634
09,1994,128.75,91.558,41.639
09,1995,128.821,91.697,41.634
09,1996,128.48,91.742,41.634
09,1997,127.863,90.486,41.655
09,1998,128.625,91.926,41.646
09,1999,127.327,92.931,41.563
09,2001,126.787,93.033,41.397
09,2002,130.398,93.519,41.685
09,2003,128.442,91.739,41.957
09,2004,128.68,91.968,41.631
09,2005,128.661,92.088,41.606
09,2006,127.145,92.71,41.531
09,2007,127.641,93.231,41.575
09,2008,126.469,93.343,41.487
09,2009,126.186,93.195,41.551
09,2010,129.904,91.632,41.643
09,2011,130.731,93.539,41.692
09,2012,130.086,92.934,41.642
09,2013,126.439,93.74,41.504
09,2014,126.222,93.57,41.546
09,2015,130.103,93.563,41.643
09,2016,127.644,92.425,41.554
09,2018,127.984,92.077,41.554
09,2019,128.089,92.051,41.562
09,2020,128.021,91.96,41.573
09,2021,128.115,91.844,41.608
09,2022,126.841,93.389,41.491
09,2024,128.045,91.751,41.597
09,2025,127.905,91.666,41.605
09,2027,127.775,91.852,41.565
09,2028,127.38,92.068,41.584
09,2030,127.582,91.933,41.536
09,2031,127.388,92.615,41.534
09,2032,127.88,91.616,41.608
09,2033,127.912,91.661,41.608
09,2034,128.016,91.65,41.594
09,2035,128.049,91.584,41.626
09,2036,127.892,91.515,41.623
09,2037,127.947,91.526,41.624
09,2038,128.025,91.553,41.59
09,2039,128.059,91.442,41.628
09,2040,126.744,93.759,41.521
09,2040,128.002,91.446,41.609
09,2041,127.94,91.526,41.617
09,2043,126.861,93.633,41.583
09,2044,127.383,92.415,41.539
09,2045,127.469,93.083,41.575
09,2046,127.262,92.27,41.565
09,2048,128.416,91.205,41.594
09,2049,128.416,91.32,41.613
09,2049,128.339,91.215,41.624
09,2050,128.497,91.215,41.603
09,2051,128.542,91.25,41.593
09,2052,128.613,91.291,41.588
09,2053,128.596,91.51,41.631
09,2054,128.105,93.778,41.517
09,2055,127.772,91.795,41.565
09,2056,127.687,91.687,41.596
09,2057,127.572,91.903,41.539
09,2058,128.039,93.386,41.573
09,2059,128.123,93.704,41.6
09,2060,130.151,93.106,41.615
09,2061,127.483,91.689,41.572
09,2062,127.637,91.703,41.572
09,2064,128.564,91.185,41.565
09,2065,128.41,91.234,41.574
09,2066,128.454,91.8,41.601
09,2067,128.479,91.209,41.568
09,2068,128.413,91.8,41.6
09,2069,127.386,93.729,41.564
09,2070,128.386,93.238,41.618
09,2072,128.58,93.326,41.624
09,2073,128.507,93.252,41.636
09,2074,127.927,93.303,41.566
09,2075,128.462,91.209,41.544
09,2076,128.502,91.18,41.565
09,2078,128.531,91.428,41.583
09,2079,128.431,91.421,41.58
09,2080,128.517,91.498,41.571
09,2081,128.59,91.506,41.576
09,2082,128.569,91.439,41.579
09,2083,130.221,91.477,41.667
09,2084,127.473,91.353,41.612
09,2085,127.779,91.61,41.608
09,2086,127.787,91.434,41.619
09,2087,127.57,91.635,41.538
09,2088,128.707,92.343,41.546
09,2089,128.451,92.334,41.561
09,2090,128.499,92.504,41.559
09,2091,128.254,91.35,41.608
09,2092,128.228,91.403,41.612
09,2093,128.322,91.442,41.615
09,2094,128.343,91.419,41.603
09,2095,128.486,91.374,41.559
09,2096,128.582,91.402,41.566
09,2097,128.633,91.584,41.579
09,2098,128.703,91.822,41.621
09,2099,128.087,91.407,41.587
09,2100,128.987,91.538,41.64
09,2101,129.006,91.623,41.609
09,2102,128.945,93.895,40.462
09,2103,127.519,93.455,41.489
09,2104,127.495,93.82,41.554
09,2105,128.36,92.162,41.57
09,2106,128.347,92.341,41.561
09,2107,128.4,92.465,41.553
09,2108,128.444,92.509,41.545
09,2109,128.472,92.554,41.552
09,2110,128.237,91.352,41.601
09,2111,128.233,91.254,41.6
09,2112,128.114,91.243,41.595
09,2113,127.433,91.433,41.595
09,2114,127.769,91.29,41.627
09,2115,127.665,93.701,41.536
09,2116,128.147,91.264,41.57
09,2117,128.048,91.339,41.604
09,2119,128.315,92.278,41.517
09,2120,128.324,91.631,41.598
09,2121,128.311,91.571,41.601
09,2122,128.396,91.601,41.597
09,2123,128.124,91.599,41.598
09,2124,128.093,93.803,41.508
09,2125,127.895,93.816,41.534
09,2126,127.915,94.396,41.615
09,2127,128.339,91.569,41.59
09,2128,128.394,91.496,41.575
09,2129,128.33,91.5,41.594
09,2130,127.603,91.311,41.626
09,2131,127.371,91.422,41.566
09,2132,128.414,92.076,41.586
09,2133,128.495,92.034,41.579
09,2134,128.501,91.98,41.577
09,2135,128.573,91.984,41.565
09,2136,128.462,91.852,41.598
09,2137,128.57,91.78,41.58
09,2138,128.606,92.012,41.563
09,2139,128.648,91.885,41.587
09,2140,128.693,91.87,41.584
09,2141,127.883,91.156,41.578
09,2142,127.852,91.179,41.6
09,2144,127.113,92.739,41.496
09,2145,127.271,92.952,41.53
09,2146,127.11,92.63,41.501
09,2147,127.676,94.141,41.507
09,2148,128.255,92.119,41.595
09,2150,128.247,92.134,41.542
09,2151,128.487,92.054,41.586
09,2153,127.927,92.285,41.587
09,2154,127.981,92.316,41.589
09,2156,128.169,92.509,41.566
09,2157,128.264,92.776,41.601
09,2158,127.991,92.65,41.614
09,2159,128.036,92.678,41.611
09,2160,127.995,92.712,41.605
09,2161,128.395,92.717,41.605
09,2162,127.933,92.539,41.569
09,2163,128.044,92.892,41.62
09,2164,128.21,92.327,41.551
09,2165,127.923,92.464,41.552
09,2166,127.65,94.205,41.503
09,2167,127.84,92.786,41.594
09,2168,127.941,92.88,41.617
09,2169,127.99,92.891,41.614
09,2170,128.051,92.833,41.608
09,2171,128.221,92.867,41.627
09,2172,128.365,92.874,41.609
09,2173,127.326,91.773,41.521
09,2174,127.164,91.918,41.531
09,2175,127.085,92.077,41.559
09,2176,127.99,90.84,41.543
09,2177,128.097,91.088,41.538
